date,run_date,area,contract,contract_sort,rule,buy_price,sell_price,profit
2026-03-14,2026-03-15,GER,16:30-16:45,990,DA_IDA3,131.96,135.02,3.0600000000000023
2026-03-14,2026-03-15,GER,16:45-17:00,1005,DA_IDA3,146.66,147.22,0.5600000000000023
2026-03-14,2026-03-15,GER,17:00-17:15,1020,DA_IDA3,116.17,129.16,12.989999999999995
2026-03-14,2026-03-15,GER,17:15-17:30,1035,DA_IDA3,131.88,141.01,9.129999999999995
2026-03-14,2026-03-15,GER,17:30-17:45,1050,DA_IDA3,142.46,150.09,7.6299999999999955
2026-03-14,2026-03-15,GER,17:45-18:00,1065,DA_IDA3,164.09,159.06,-5.030000000000001
2026-03-14,2026-03-15,GER,18:00-18:15,1080,DA_IDA3,140.0,145.55,5.550000000000011
2026-03-14,2026-03-15,GER,18:15-18:30,1095,DA_IDA3,148.41,148.22,-0.18999999999999773
2026-03-14,2026-03-15,GER,18:30-18:45,1110,DA_IDA3,172.56,170.47,-2.0900000000000034
2026-03-14,2026-03-15,GER,18:45-19:00,1125,DA_IDA3,183.43,177.59,-5.840000000000003
2026-03-14,2026-03-15,GER,19:00-19:15,1140,DA_IDA3,183.48,176.42,-7.060000000000002
2026-03-14,2026-03-15,GER,19:15-19:30,1155,DA_IDA3,178.34,170.58,-7.759999999999991
2026-03-14,2026-03-15,GER,19:30-19:45,1170,DA_IDA3,165.51,159.99,-5.519999999999982
2026-03-14,2026-03-15,GER,19:45-20:00,1185,DA_IDA3,152.01,153.01,1.0
2026-03-14,2026-03-15,GER,20:00-20:15,1200,DA_IDA3,176.36,156.4,-19.960000000000008
2026-03-14,2026-03-15,GER,20:15-20:30,1215,DA_IDA3,156.19,152.0,-4.189999999999998
2026-03-14,2026-03-15,GER,20:30-20:45,1230,DA_IDA3,139.97,139.44,-0.5300000000000011
2026-03-14,2026-03-15,GER,20:45-21:00,1245,DA_IDA3,128.54,132.66,4.1200000000000045
2026-03-14,2026-03-15,GER,21:00-21:15,1260,DA_IDA3,140.0,145.18,5.180000000000007
2026-03-14,2026-03-15,GER,21:15-21:30,1275,DA_IDA3,133.54,134.0,0.46000000000000796
2026-03-14,2026-03-15,GER,21:30-21:45,1290,DA_IDA3,140.4,133.11,-7.289999999999992
2026-03-14,2026-03-15,GER,21:45-22:00,1305,DA_IDA3,135.87,128.0,-7.8700000000000045
2026-03-14,2026-03-15,GER,22:00-22:15,1320,DA_IDA3,139.53,134.94,-4.590000000000003
2026-03-14,2026-03-15,GER,22:15-22:30,1335,DA_IDA3,132.99,133.09,0.09999999999999432
2026-03-14,2026-03-15,GER,22:30-22:45,1350,DA_IDA3,139.81,134.73,-5.0800000000000125
2026-03-14,2026-03-15,GER,22:45-23:00,1365,DA_IDA3,128.62,126.0,-2.6200000000000045
2026-03-14,2026-03-15,GER,23:00-23:15,1380,DA_IDA3,139.61,133.62,-5.990000000000009
2026-03-14,2026-03-15,GER,23:15-23:30,1395,DA_IDA3,128.82,128.82,0.0
2026-03-14,2026-03-15,GER,23:30-23:45,1410,DA_IDA3,127.35,126.76,-0.5899999999999892
2026-03-14,2026-03-15,GER,23:45-00:00,1425,DA_IDA3,116.4,117.91,1.509999999999991
2026-03-14,2026-03-15,GER,00:00-00:15,0,DA_VWAP,123.83,132.37,8.540000000000006
2026-03-14,2026-03-15,GER,00:15-00:30,15,DA_VWAP,120.22,117.64,-2.5799999999999983
2026-03-14,2026-03-15,GER,00:30-00:45,30,DA_VWAP,105.47,106.32,0.8499999999999943
2026-03-14,2026-03-15,GER,00:45-01:00,45,DA_VWAP,102.26,105.74,3.4799999999999898
2026-03-14,2026-03-15,GER,01:00-01:15,60,DA_VWAP,112.41,122.6,10.189999999999998
2026-03-14,2026-03-15,GER,01:15-01:30,75,DA_VWAP,109.69,114.15,4.460000000000008
2026-03-14,2026-03-15,GER,01:30-01:45,90,DA_VWAP,108.35,112.36,4.010000000000005
2026-03-14,2026-03-15,GER,01:45-02:00,105,DA_VWAP,105.83,109.3,3.469999999999999
2026-03-14,2026-03-15,GER,02:00-02:15,120,DA_VWAP,106.25,108.34,2.0900000000000034
2026-03-14,2026-03-15,GER,02:15-02:30,135,DA_VWAP,104.17,106.24,2.069999999999993
2026-03-14,2026-03-15,GER,02:30-02:45,150,DA_VWAP,103.37,108.68,5.310000000000002
2026-03-14,2026-03-15,GER,02:45-03:00,165,DA_VWAP,102.17,109.57,7.3999999999999915
2026-03-14,2026-03-15,GER,03:00-03:15,180,DA_VWAP,99.34,111.89,12.549999999999997
2026-03-14,2026-03-15,GER,03:15-03:30,195,DA_VWAP,101.81,113.82,12.009999999999991
2026-03-14,2026-03-15,GER,03:30-03:45,210,DA_VWAP,102.81,118.58,15.769999999999996
2026-03-14,2026-03-15,GER,03:45-04:00,225,DA_VWAP,103.49,120.47,16.980000000000004
2026-03-14,2026-03-15,GER,04:00-04:15,240,DA_VWAP,103.21,121.14,17.930000000000007
2026-03-14,2026-03-15,GER,04:15-04:30,255,DA_VWAP,103.2,120.11,16.909999999999997
2026-03-14,2026-03-15,GER,04:30-04:45,270,DA_VWAP,106.31,120.44,14.129999999999995
2026-03-14,2026-03-15,GER,04:45-05:00,285,DA_VWAP,107.74,121.5,13.760000000000005
2026-03-14,2026-03-15,GER,05:00-05:15,300,DA_VWAP,104.51,120.01,15.5
2026-03-14,2026-03-15,GER,05:15-05:30,315,DA_VWAP,107.38,123.85,16.47
2026-03-14,2026-03-15,GER,05:30-05:45,330,DA_VWAP,110.38,124.44,14.060000000000002
2026-03-14,2026-03-15,GER,05:45-06:00,345,DA_VWAP,114.0,125.45,11.450000000000003
2026-03-14,2026-03-15,GER,06:00-06:15,360,DA_VWAP,106.27,118.99,12.719999999999999
2026-03-14,2026-03-15,GER,06:15-06:30,375,DA_VWAP,111.38,119.27,7.890000000000001
2026-03-14,2026-03-15,GER,06:30-06:45,390,DA_VWAP,113.51,122.98,9.469999999999999
2026-03-14,2026-03-15,GER,06:45-07:00,405,DA_VWAP,114.92,122.09,7.170000000000002
2026-03-14,2026-03-15,GER,07:00-07:15,420,DA_VWAP,119.69,130.82,11.129999999999995
2026-03-14,2026-03-15,GER,07:15-07:30,435,DA_VWAP,115.9,126.79,10.89
2026-03-14,2026-03-15,GER,07:30-07:45,450,DA_VWAP,115.74,128.52,12.780000000000015
2026-03-14,2026-03-15,GER,07:45-08:00,465,DA_VWAP,115.5,128.0,12.5
2026-03-14,2026-03-15,GER,08:00-08:15,480,DA_VWAP,122.0,135.53,13.530000000000001
2026-03-14,2026-03-15,GER,08:15-08:30,495,DA_VWAP,121.94,135.32,13.379999999999995
2026-03-14,2026-03-15,GER,08:30-08:45,510,DA_VWAP,121.99,135.7,13.709999999999994
2026-03-14,2026-03-15,GER,08:45-09:00,525,DA_VWAP,121.59,135.37,13.780000000000001
2026-03-14,2026-03-15,GER,09:00-09:15,540,DA_VWAP,120.05,136.75,16.700000000000003
2026-03-14,2026-03-15,GER,09:15-09:30,555,DA_VWAP,120.02,136.36,16.340000000000018
2026-03-14,2026-03-15,GER,09:30-09:45,570,DA_VWAP,116.49,133.18,16.690000000000012
2026-03-14,2026-03-15,GER,09:45-10:00,585,DA_VWAP,108.0,127.05,19.049999999999997
2026-03-14,2026-03-15,GER,10:00-10:15,600,DA_VWAP,112.26,133.89,21.62999999999998
2026-03-14,2026-03-15,GER,10:15-10:30,615,DA_VWAP,108.7,124.0,15.299999999999997
2026-03-14,2026-03-15,GER,10:30-10:45,630,DA_VWAP,105.86,121.9,16.040000000000006
2026-03-14,2026-03-15,GER,10:45-11:00,645,DA_VWAP,103.27,119.74,16.47
2026-03-14,2026-03-15,GER,11:00-11:15,660,DA_VWAP,103.75,124.04,20.290000000000006
2026-03-14,2026-03-15,GER,11:15-11:30,675,DA_VWAP,101.62,124.21,22.58999999999999
2026-03-14,2026-03-15,GER,11:30-11:45,690,DA_VWAP,103.7,121.48,17.78
2026-03-14,2026-03-15,GER,11:45-12:00,705,DA_VWAP,105.03,124.13,19.099999999999994
2026-03-14,2026-03-15,GER,12:00-12:15,720,DA_VWAP,104.56,124.17,19.61
2026-03-14,2026-03-15,GER,12:15-12:30,735,DA_VWAP,104.07,119.59,15.52000000000001
2026-03-14,2026-03-15,GER,12:30-12:45,750,DA_VWAP,104.54,119.5,14.959999999999994
2026-03-14,2026-03-15,GER,12:45-13:00,765,DA_VWAP,103.61,117.68,14.070000000000007
2026-03-14,2026-03-15,GER,13:00-13:15,780,DA_VWAP,105.13,117.14,12.010000000000005
2026-03-14,2026-03-15,GER,13:15-13:30,795,DA_VWAP,105.07,115.51,10.440000000000012
2026-03-14,2026-03-15,GER,13:30-13:45,810,DA_VWAP,101.66,113.66,12.0
2026-03-14,2026-03-15,GER,13:45-14:00,825,DA_VWAP,101.86,114.18,12.320000000000007
2026-03-14,2026-03-15,GER,14:00-14:15,840,DA_VWAP,103.78,116.54,12.760000000000005
2026-03-14,2026-03-15,GER,14:15-14:30,855,DA_VWAP,104.87,118.72,13.849999999999994
2026-03-14,2026-03-15,GER,14:30-14:45,870,DA_VWAP,105.39,118.2,12.810000000000002
2026-03-14,2026-03-15,GER,14:45-15:00,885,DA_VWAP,108.67,120.53,11.86
2026-03-14,2026-03-15,GER,15:00-15:15,900,DA_VWAP,101.07,119.81,18.74000000000001
2026-03-14,2026-03-15,GER,15:15-15:30,915,DA_VWAP,113.99,121.66,7.670000000000002
2026-03-14,2026-03-15,GER,15:30-15:45,930,DA_VWAP,120.28,128.34,8.060000000000002
2026-03-14,2026-03-15,GER,15:45-16:00,945,DA_VWAP,121.54,134.2,12.659999999999982
2026-03-14,2026-03-15,GER,16:00-16:15,960,DA_VWAP,120.07,46.32,-73.75
2026-03-14,2026-03-15,GER,16:00-16:15,960,DA_VWAP,120.07,123.31,3.240000000000009
2026-03-14,2026-03-15,GER,16:15-16:30,975,DA_VWAP,121.31,32.78,-88.53
2026-03-14,2026-03-15,GER,16:15-16:30,975,DA_VWAP,121.31,129.13,7.819999999999993
2026-03-14,2026-03-15,GER,16:30-16:45,990,DA_VWAP,131.96,439.0,307.03999999999996
2026-03-14,2026-03-15,GER,16:30-16:45,990,DA_VWAP,131.96,140.78,8.819999999999993
2026-03-14,2026-03-15,GER,16:45-17:00,1005,DA_VWAP,146.66,128.72,-17.939999999999998
2026-03-14,2026-03-15,GER,16:45-17:00,1005,DA_VWAP,146.66,150.39,3.7299999999999898
2026-03-14,2026-03-15,GER,17:00-17:15,1020,DA_VWAP,116.17,117.48,1.3100000000000023
2026-03-14,2026-03-15,GER,17:00-17:15,1020,DA_VWAP,116.17,129.93,13.760000000000005
2026-03-14,2026-03-15,GER,17:15-17:30,1035,DA_VWAP,131.88,141.52,9.640000000000015
2026-03-14,2026-03-15,GER,17:15-17:30,1035,DA_VWAP,131.88,147.7,15.819999999999993
2026-03-14,2026-03-15,GER,17:30-17:45,1050,DA_VWAP,142.46,146.66,4.199999999999989
2026-03-14,2026-03-15,GER,17:30-17:45,1050,DA_VWAP,142.46,154.33,11.870000000000005
2026-03-14,2026-03-15,GER,17:45-18:00,1065,DA_VWAP,164.09,145.16,-18.930000000000007
2026-03-14,2026-03-15,GER,17:45-18:00,1065,DA_VWAP,164.09,159.99,-4.099999999999994
2026-03-14,2026-03-15,GER,18:00-18:15,1080,DA_VWAP,140.0,140.64,0.6399999999999864
2026-03-14,2026-03-15,GER,18:00-18:15,1080,DA_VWAP,140.0,146.41,6.409999999999997
2026-03-14,2026-03-15,GER,18:15-18:30,1095,DA_VWAP,148.41,151.26,2.8499999999999943
2026-03-14,2026-03-15,GER,18:15-18:30,1095,DA_VWAP,148.41,156.71,8.300000000000011
2026-03-14,2026-03-15,GER,18:30-18:45,1110,DA_VWAP,172.56,163.57,-8.990000000000009
2026-03-14,2026-03-15,GER,18:30-18:45,1110,DA_VWAP,172.56,170.52,-2.039999999999992
2026-03-14,2026-03-15,GER,18:45-19:00,1125,DA_VWAP,183.43,168.79,-14.640000000000015
2026-03-14,2026-03-15,GER,18:45-19:00,1125,DA_VWAP,183.43,176.98,-6.450000000000017
2026-03-14,2026-03-15,GER,19:00-19:15,1140,DA_VWAP,183.48,1373.5,1190.02
2026-03-14,2026-03-15,GER,19:00-19:15,1140,DA_VWAP,183.48,175.86,-7.619999999999976
2026-03-14,2026-03-15,GER,19:15-19:30,1155,DA_VWAP,178.34,172.24,-6.099999999999994
2026-03-14,2026-03-15,GER,19:15-19:30,1155,DA_VWAP,178.34,168.77,-9.569999999999993
2026-03-14,2026-03-15,GER,19:30-19:45,1170,DA_VWAP,165.51,173.8,8.29000000000002
2026-03-14,2026-03-15,GER,19:30-19:45,1170,DA_VWAP,165.51,162.5,-3.009999999999991
2026-03-14,2026-03-15,GER,19:45-20:00,1185,DA_VWAP,152.01,155.07,3.0600000000000023
2026-03-14,2026-03-15,GER,19:45-20:00,1185,DA_VWAP,152.01,160.19,8.180000000000007
2026-03-14,2026-03-15,GER,20:00-20:15,1200,DA_VWAP,176.36,165.57,-10.79000000000002
2026-03-14,2026-03-15,GER,20:00-20:15,1200,DA_VWAP,176.36,186.32,9.95999999999998
2026-03-14,2026-03-15,GER,20:15-20:30,1215,DA_VWAP,156.19,173.6,17.409999999999997
2026-03-14,2026-03-15,GER,20:15-20:30,1215,DA_VWAP,156.19,168.85,12.659999999999997
2026-03-14,2026-03-15,GER,20:30-20:45,1230,DA_VWAP,139.97,154.92,14.949999999999989
2026-03-14,2026-03-15,GER,20:45-21:00,1245,DA_VWAP,128.54,149.75,21.210000000000008
2026-03-14,2026-03-15,GER,20:45-21:00,1245,DA_VWAP,128.54,143.72,15.180000000000007
2026-03-14,2026-03-15,GER,21:00-21:15,1260,DA_VWAP,140.0,1130.0,990.0
2026-03-14,2026-03-15,GER,21:00-21:15,1260,DA_VWAP,140.0,150.92,10.919999999999987
2026-03-14,2026-03-15,GER,21:15-21:30,1275,DA_VWAP,133.54,144.92,11.379999999999995
2026-03-14,2026-03-15,GER,21:15-21:30,1275,DA_VWAP,133.54,144.33,10.79000000000002
2026-03-14,2026-03-15,GER,21:30-21:45,1290,DA_VWAP,140.4,108.1,-32.30000000000001
2026-03-14,2026-03-15,GER,21:30-21:45,1290,DA_VWAP,140.4,141.63,1.2299999999999898
2026-03-14,2026-03-15,GER,21:45-22:00,1305,DA_VWAP,135.87,135.0,-0.8700000000000045
2026-03-14,2026-03-15,GER,21:45-22:00,1305,DA_VWAP,135.87,134.68,-1.1899999999999977
2026-03-14,2026-03-15,GER,22:00-22:15,1320,DA_VWAP,139.53,142.96,3.430000000000007
2026-03-14,2026-03-15,GER,22:15-22:30,1335,DA_VWAP,132.99,138.27,5.280000000000001
2026-03-14,2026-03-15,GER,22:30-22:45,1350,DA_VWAP,139.81,137.48,-2.3300000000000125
2026-03-14,2026-03-15,GER,22:45-23:00,1365,DA_VWAP,128.62,131.11,2.490000000000009
2026-03-14,2026-03-15,GER,23:00-23:15,1380,DA_VWAP,139.61,137.71,-1.9000000000000057
2026-03-14,2026-03-15,GER,23:15-23:30,1395,DA_VWAP,128.82,132.11,3.2900000000000205
2026-03-14,2026-03-15,GER,23:30-23:45,1410,DA_VWAP,127.35,129.6,2.25
2026-03-14,2026-03-15,GER,23:45-00:00,1425,DA_VWAP,116.4,119.62,3.219999999999999
2026-03-14,2026-03-15,GER,00:00-00:15,0,IDA1_IDA2,120.45,130.95,10.499999999999986
2026-03-14,2026-03-15,GER,00:15-00:30,15,IDA1_IDA2,115.54,122.95,7.409999999999997
2026-03-14,2026-03-15,GER,00:30-00:45,30,IDA1_IDA2,102.62,110.84,8.219999999999999
2026-03-14,2026-03-15,GER,00:45-01:00,45,IDA1_IDA2,102.71,106.34,3.6300000000000097
2026-03-14,2026-03-15,GER,01:00-01:15,60,IDA1_IDA2,113.17,120.61,7.439999999999998
2026-03-14,2026-03-15,GER,01:15-01:30,75,IDA1_IDA2,105.57,114.73,9.16000000000001
2026-03-14,2026-03-15,GER,01:30-01:45,90,IDA1_IDA2,106.14,112.3,6.159999999999997
2026-03-14,2026-03-15,GER,01:45-02:00,105,IDA1_IDA2,103.19,111.01,7.820000000000007
2026-03-14,2026-03-15,GER,02:00-02:15,120,IDA1_IDA2,107.01,112.93,5.920000000000002
2026-03-14,2026-03-15,GER,02:15-02:30,135,IDA1_IDA2,104.42,111.99,7.569999999999993
2026-03-14,2026-03-15,GER,02:30-02:45,150,IDA1_IDA2,106.07,110.16,4.090000000000003
2026-03-14,2026-03-15,GER,02:45-03:00,165,IDA1_IDA2,106.59,110.06,3.469999999999999
2026-03-14,2026-03-15,GER,03:00-03:15,180,IDA1_IDA2,107.84,112.67,4.829999999999998
2026-03-14,2026-03-15,GER,03:15-03:30,195,IDA1_IDA2,107.6,112.85,5.25
2026-03-14,2026-03-15,GER,03:30-03:45,210,IDA1_IDA2,107.06,113.06,6.0
2026-03-14,2026-03-15,GER,03:45-04:00,225,IDA1_IDA2,106.48,113.42,6.939999999999998
2026-03-14,2026-03-15,GER,04:00-04:15,240,IDA1_IDA2,106.2,113.81,7.609999999999999
2026-03-14,2026-03-15,GER,04:15-04:30,255,IDA1_IDA2,104.01,112.44,8.429999999999993
2026-03-14,2026-03-15,GER,04:30-04:45,270,IDA1_IDA2,105.01,114.09,9.079999999999998
2026-03-14,2026-03-15,GER,04:45-05:00,285,IDA1_IDA2,106.01,114.62,8.61
2026-03-14,2026-03-15,GER,05:00-05:15,300,IDA1_IDA2,106.9,110.73,3.8299999999999983
2026-03-14,2026-03-15,GER,05:15-05:30,315,IDA1_IDA2,107.0,113.84,6.840000000000003
2026-03-14,2026-03-15,GER,05:30-05:45,330,IDA1_IDA2,108.88,115.8,6.920000000000002
2026-03-14,2026-03-15,GER,05:45-06:00,345,IDA1_IDA2,114.89,118.6,3.7099999999999937
2026-03-14,2026-03-15,GER,06:00-06:15,360,IDA1_IDA2,104.02,112.84,8.820000000000007
2026-03-14,2026-03-15,GER,06:15-06:30,375,IDA1_IDA2,108.42,115.62,7.200000000000003
2026-03-14,2026-03-15,GER,06:30-06:45,390,IDA1_IDA2,110.43,116.44,6.009999999999991
2026-03-14,2026-03-15,GER,06:45-07:00,405,IDA1_IDA2,112.03,116.7,4.670000000000002
2026-03-14,2026-03-15,GER,07:00-07:15,420,IDA1_IDA2,114.52,124.16,9.64
2026-03-14,2026-03-15,GER,07:15-07:30,435,IDA1_IDA2,110.76,120.83,10.069999999999993
2026-03-14,2026-03-15,GER,07:30-07:45,450,IDA1_IDA2,109.8,125.63,15.829999999999998
2026-03-14,2026-03-15,GER,07:45-08:00,465,IDA1_IDA2,109.72,123.2,13.480000000000004
2026-03-14,2026-03-15,GER,08:00-08:15,480,IDA1_IDA2,116.82,133.12,16.30000000000001
2026-03-14,2026-03-15,GER,08:15-08:30,495,IDA1_IDA2,113.0,129.34,16.340000000000003
2026-03-14,2026-03-15,GER,08:30-08:45,510,IDA1_IDA2,113.0,130.66,17.659999999999997
2026-03-14,2026-03-15,GER,08:45-09:00,525,IDA1_IDA2,113.0,129.03,16.03
2026-03-14,2026-03-15,GER,09:00-09:15,540,IDA1_IDA2,114.8,128.89,14.08999999999999
2026-03-14,2026-03-15,GER,09:15-09:30,555,IDA1_IDA2,113.81,127.85,14.039999999999992
2026-03-14,2026-03-15,GER,09:30-09:45,570,IDA1_IDA2,108.88,125.44,16.560000000000002
2026-03-14,2026-03-15,GER,09:45-10:00,585,IDA1_IDA2,106.14,116.0,9.86
2026-03-14,2026-03-15,GER,10:00-10:15,600,IDA1_IDA2,110.13,124.49,14.36
2026-03-14,2026-03-15,GER,10:15-10:30,615,IDA1_IDA2,110.86,122.72,11.86
2026-03-14,2026-03-15,GER,10:30-10:45,630,IDA1_IDA2,110.1,121.98,11.88000000000001
2026-03-14,2026-03-15,GER,10:45-11:00,645,IDA1_IDA2,104.4,119.0,14.599999999999994
2026-03-14,2026-03-15,GER,11:00-11:15,660,IDA1_IDA2,104.99,119.0,14.010000000000005
2026-03-14,2026-03-15,GER,11:15-11:30,675,IDA1_IDA2,100.84,117.25,16.409999999999997
2026-03-14,2026-03-15,GER,11:30-11:45,690,IDA1_IDA2,104.5,117.32,12.819999999999993
2026-03-14,2026-03-15,GER,11:45-12:00,705,IDA1_IDA2,106.97,115.86,8.89
2026-03-14,2026-03-15,GER,12:00-12:15,720,IDA1_IDA2,107.42,115.35,7.929999999999993
2026-03-14,2026-03-15,GER,12:15-12:30,735,IDA1_IDA2,105.91,116.47,10.560000000000002
2026-03-14,2026-03-15,GER,12:30-12:45,750,IDA1_IDA2,104.61,116.69,12.079999999999998
2026-03-14,2026-03-15,GER,12:45-13:00,765,IDA1_IDA2,102.61,115.69,13.079999999999998
2026-03-14,2026-03-15,GER,13:00-13:15,780,IDA1_IDA2,103.71,114.93,11.220000000000013
2026-03-14,2026-03-15,GER,13:15-13:30,795,IDA1_IDA2,106.49,116.0,9.510000000000005
2026-03-14,2026-03-15,GER,13:30-13:45,810,IDA1_IDA2,105.08,114.82,9.739999999999995
2026-03-14,2026-03-15,GER,13:45-14:00,825,IDA1_IDA2,106.01,113.49,7.47999999999999
2026-03-14,2026-03-15,GER,14:00-14:15,840,IDA1_IDA2,104.91,113.04,8.13000000000001
2026-03-14,2026-03-15,GER,14:15-14:30,855,IDA1_IDA2,106.5,114.54,8.040000000000006
2026-03-14,2026-03-15,GER,14:30-14:45,870,IDA1_IDA2,108.18,115.72,7.539999999999992
2026-03-14,2026-03-15,GER,14:45-15:00,885,IDA1_IDA2,113.87,118.3,4.429999999999993
2026-03-14,2026-03-15,GER,15:00-15:15,900,IDA1_IDA2,103.81,112.52,8.709999999999994
2026-03-14,2026-03-15,GER,15:15-15:30,915,IDA1_IDA2,109.15,114.89,5.739999999999995
2026-03-14,2026-03-15,GER,15:30-15:45,930,IDA1_IDA2,118.0,120.99,2.989999999999995
2026-03-14,2026-03-15,GER,15:45-16:00,945,IDA1_IDA2,120.72,126.03,5.310000000000002
2026-03-14,2026-03-15,GER,16:00-16:15,960,IDA1_IDA2,116.09,121.93,5.840000000000003
2026-03-14,2026-03-15,GER,16:15-16:30,975,IDA1_IDA2,121.31,127.0,5.689999999999998
2026-03-14,2026-03-15,GER,16:30-16:45,990,IDA1_IDA2,134.41,134.93,0.5200000000000102
2026-03-14,2026-03-15,GER,16:45-17:00,1005,IDA1_IDA2,154.29,150.5,-3.789999999999992
2026-03-14,2026-03-15,GER,17:00-17:15,1020,IDA1_IDA2,121.32,123.28,1.960000000000008
2026-03-14,2026-03-15,GER,17:15-17:30,1035,IDA1_IDA2,134.6,143.99,9.390000000000015
2026-03-14,2026-03-15,GER,17:30-17:45,1050,IDA1_IDA2,147.5,151.34,3.8400000000000034
2026-03-14,2026-03-15,GER,17:45-18:00,1065,IDA1_IDA2,163.45,157.61,-5.839999999999975
2026-03-14,2026-03-15,GER,18:00-18:15,1080,IDA1_IDA2,144.5,146.91,2.4099999999999966
2026-03-14,2026-03-15,GER,18:15-18:30,1095,IDA1_IDA2,158.63,156.79,-1.8400000000000034
2026-03-14,2026-03-15,GER,18:30-18:45,1110,IDA1_IDA2,168.43,173.5,5.069999999999993
2026-03-14,2026-03-15,GER,18:45-19:00,1125,IDA1_IDA2,179.19,182.8,3.6100000000000136
2026-03-14,2026-03-15,GER,19:00-19:15,1140,IDA1_IDA2,183.5,188.48,4.97999999999999
2026-03-14,2026-03-15,GER,19:15-19:30,1155,IDA1_IDA2,175.07,175.54,0.46999999999999886
2026-03-14,2026-03-15,GER,19:30-19:45,1170,IDA1_IDA2,164.52,164.52,0.0
2026-03-14,2026-03-15,GER,19:45-20:00,1185,IDA1_IDA2,153.01,157.2,4.189999999999998
2026-03-14,2026-03-15,GER,20:00-20:15,1200,IDA1_IDA2,165.54,170.0,4.460000000000008
2026-03-14,2026-03-15,GER,20:15-20:30,1215,IDA1_IDA2,149.81,159.61,9.800000000000011
2026-03-14,2026-03-15,GER,20:30-20:45,1230,IDA1_IDA2,146.96,141.37,-5.590000000000003
2026-03-14,2026-03-15,GER,20:45-21:00,1245,IDA1_IDA2,133.21,135.78,2.569999999999993
2026-03-14,2026-03-15,GER,21:00-21:15,1260,IDA1_IDA2,148.0,142.54,-5.460000000000008
2026-03-14,2026-03-15,GER,21:15-21:30,1275,IDA1_IDA2,140.99,137.09,-3.9000000000000057
2026-03-14,2026-03-15,GER,21:30-21:45,1290,IDA1_IDA2,136.36,138.0,1.6399999999999864
2026-03-14,2026-03-15,GER,21:45-22:00,1305,IDA1_IDA2,132.21,136.84,4.6299999999999955
2026-03-14,2026-03-15,GER,22:00-22:15,1320,IDA1_IDA2,142.74,141.43,-1.3100000000000023
2026-03-14,2026-03-15,GER,22:15-22:30,1335,IDA1_IDA2,134.59,135.13,0.539999999999992
2026-03-14,2026-03-15,GER,22:30-22:45,1350,IDA1_IDA2,136.55,139.46,2.9099999999999966
2026-03-14,2026-03-15,GER,22:45-23:00,1365,IDA1_IDA2,128.6,130.85,2.25
2026-03-14,2026-03-15,GER,23:00-23:15,1380,IDA1_IDA2,139.11,140.44,1.329999999999984
2026-03-14,2026-03-15,GER,23:15-23:30,1395,IDA1_IDA2,132.23,134.06,1.8300000000000125
2026-03-14,2026-03-15,GER,23:30-23:45,1410,IDA1_IDA2,127.34,131.38,4.039999999999992
2026-03-14,2026-03-15,GER,23:45-00:00,1425,IDA1_IDA2,119.79,121.64,1.8499999999999943
2026-03-14,2026-03-15,GER,12:00-12:15,720,IDA1_IDA3,107.42,112.99,5.569999999999993
2026-03-14,2026-03-15,GER,12:15-12:30,735,IDA1_IDA3,105.91,112.0,6.090000000000003
2026-03-14,2026-03-15,GER,12:30-12:45,750,IDA1_IDA3,104.61,111.54,6.930000000000007
2026-03-14,2026-03-15,GER,12:45-13:00,765,IDA1_IDA3,102.61,110.32,7.709999999999994
2026-03-14,2026-03-15,GER,13:00-13:15,780,IDA1_IDA3,103.71,111.66,7.950000000000003
2026-03-14,2026-03-15,GER,13:15-13:30,795,IDA1_IDA3,106.49,112.69,6.200000000000003
2026-03-14,2026-03-15,GER,13:30-13:45,810,IDA1_IDA3,105.08,112.71,7.6299999999999955
2026-03-14,2026-03-15,GER,13:45-14:00,825,IDA1_IDA3,106.01,112.93,6.920000000000002
2026-03-14,2026-03-15,GER,14:00-14:15,840,IDA1_IDA3,104.91,112.3,7.390000000000001
2026-03-14,2026-03-15,GER,14:15-14:30,855,IDA1_IDA3,106.5,113.42,6.920000000000002
2026-03-14,2026-03-15,GER,14:30-14:45,870,IDA1_IDA3,108.18,114.99,6.809999999999988
2026-03-14,2026-03-15,GER,14:45-15:00,885,IDA1_IDA3,113.87,117.18,3.3100000000000023
2026-03-14,2026-03-15,GER,15:00-15:15,900,IDA1_IDA3,103.81,108.86,5.049999999999997
2026-03-14,2026-03-15,GER,15:15-15:30,915,IDA1_IDA3,109.15,115.31,6.159999999999997
2026-03-14,2026-03-15,GER,15:30-15:45,930,IDA1_IDA3,118.0,120.85,2.8499999999999943
2026-03-14,2026-03-15,GER,15:45-16:00,945,IDA1_IDA3,120.72,126.03,5.310000000000002
2026-03-14,2026-03-15,GER,16:00-16:15,960,IDA1_IDA3,116.09,118.0,1.9099999999999966
2026-03-14,2026-03-15,GER,16:15-16:30,975,IDA1_IDA3,121.31,124.29,2.980000000000004
2026-03-14,2026-03-15,GER,16:30-16:45,990,IDA1_IDA3,134.41,135.02,0.6100000000000136
2026-03-14,2026-03-15,GER,16:45-17:00,1005,IDA1_IDA3,154.29,147.22,-7.069999999999993
2026-03-14,2026-03-15,GER,17:00-17:15,1020,IDA1_IDA3,121.32,129.16,7.840000000000003
2026-03-14,2026-03-15,GER,17:15-17:30,1035,IDA1_IDA3,134.6,141.01,6.409999999999997
